-0.0029624,-0.0050887,0.31326,0.80237,-0.48683,-0.033063,1.5708,-0.16702,8.3509e-05,0.73496,4.3725e-11,-0.0018277,-0.3115,-0.79644,0.48494,0.02422,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0030254,-0.0054082,0.31336,0.80249,-0.48686,-0.033306,1.5708,-0.16702,8.3509e-05,0.73496,4.3741e-11,-0.0020697,-0.31149,-0.79644,0.48494,0.023847,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.003088,-0.0057329,0.31345,0.80261,-0.4869,-0.033553,1.5708,-0.16702,8.3509e-05,0.73496,4.3649e-11,-0.0023169,-0.31149,-0.79644,0.48494,0.023471,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0031502,-0.0060626,0.31354,0.80273,-0.48694,-0.033806,1.5708,-0.16702,8.3509e-05,0.73496,-9.0385e-12,-0.0025692,-0.31149,-0.79643,0.48494,0.023089,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0032121,-0.0063975,0.31364,0.80284,-0.48697,-0.034064,1.5708,-0.16702,8.3509e-05,0.73496,4.3642e-11,-0.0028267,-0.31149,-0.79643,0.48494,0.022704,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0032737,-0.0067374,0.31373,0.80295,-0.487,-0.034327,1.5708,-0.16702,8.3509e-05,0.73496,4.3638e-11,-0.0030892,-0.31149,-0.79643,0.48494,0.022314,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0033349,-0.0070823,0.31382,0.80307,-0.48704,-0.034595,1.5708,-0.16702,8.3509e-05,0.73496,-8.8865e-12,-0.0033567,-0.31149,-0.79642,0.48493,0.021919,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0033958,-0.0074323,0.31391,0.80318,-0.48707,-0.034868,1.5708,-0.16702,8.3509e-05,0.73496,4.3814e-11,-0.0036293,-0.31148,-0.79642,0.48493,0.02152,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0034564,-0.0077872,0.314,0.80329,-0.4871,-0.035146,1.5708,-0.16702,8.3509e-05,0.73496,4.3641e-11,-0.0039069,-0.31148,-0.79641,0.48493,0.021117,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0035166,-0.0081471,0.31409,0.8034,-0.48714,-0.035429,1.5708,-0.16702,8.3509e-05,0.73496,4.3637e-11,-0.0041895,-0.31148,-0.79641,0.48493,0.020709,-1.57,0.16702,0,-0.73488,0.034907,0,0
